year,elections,teryt_code,powiat,gmina,surname,names,n_votes,percentage
2011,senat,201104,sokólski,Gmina Krynki,Żyliński,Wiesław,128,"10,67"
2011,senat,201105,sokólski,Gmina Kuźnica,Arłukowicz,Tadeusz,293,"19,86"
2011,senat,201105,sokólski,Gmina Kuźnica,Grabowski,Andrzej Jerzy,48,"3,25"
2011,senat,201105,sokólski,Gmina Kuźnica,Mironowicz,Mikołaj,115,"7,80"
2011,senat,201105,sokólski,Gmina Kuźnica,Zagórski,Marek Tadeusz,729,"49,42"
2011,senat,201105,sokólski,Gmina Kuźnica,Żyliński,Wiesław,290,"19,66"
2011,senat,201106,sokólski,Gmina Nowy Dwór,Arłukowicz,Tadeusz,255,"27,01"
2011,senat,201106,sokólski,Gmina Nowy Dwór,Grabowski,Andrzej Jerzy,21,"2,22"
2011,senat,201106,sokólski,Gmina Nowy Dwór,Mironowicz,Mikołaj,110,"11,65"
2011,senat,201106,sokólski,Gmina Nowy Dwór,Zagórski,Marek Tadeusz,276,"29,24"
2011,senat,201106,sokólski,Gmina Nowy Dwór,Żyliński,Wiesław,282,"29,87"
2011,senat,201107,sokólski,Gmina Sidra,Arłukowicz,Tadeusz,287,"28,08"
2011,senat,201107,sokólski,Gmina Sidra,Grabowski,Andrzej Jerzy,26,"2,54"
2011,senat,201107,sokólski,Gmina Sidra,Mironowicz,Mikołaj,114,"11,15"
2011,senat,201107,sokólski,Gmina Sidra,Zagórski,Marek Tadeusz,369,"36,11"
2011,senat,201107,sokólski,Gmina Sidra,Żyliński,Wiesław,226,"22,11"
2011,senat,201108,sokólski,Gmina Sokółka,Arłukowicz,Tadeusz,3 257,"37,69"
2011,senat,201108,sokólski,Gmina Sokółka,Grabowski,Andrzej Jerzy,230,"2,66"
2011,senat,201108,sokólski,Gmina Sokółka,Mironowicz,Mikołaj,853,"9,87"
2011,senat,201108,sokólski,Gmina Sokółka,Zagórski,Marek Tadeusz,3 052,"35,32"
2011,senat,201108,sokólski,Gmina Sokółka,Żyliński,Wiesław,1 250,"14,46"
2011,senat,201109,sokólski,Gmina Suchowola,Arłukowicz,Tadeusz,602,"25,78"
2011,senat,201109,sokólski,Gmina Suchowola,Grabowski,Andrzej Jerzy,90,"3,85"
2011,senat,201109,sokólski,Gmina Suchowola,Mironowicz,Mikołaj,116,"4,97"
2011,senat,201109,sokólski,Gmina Suchowola,Zagórski,Marek Tadeusz,837,"35,85"
2011,senat,201109,sokólski,Gmina Suchowola,Żyliński,Wiesław,690,"29,55"
2011,senat,201110,sokólski,Gmina Szudziałowo,Arłukowicz,Tadeusz,277,"27,05"
2011,senat,201110,sokólski,Gmina Szudziałowo,Grabowski,Andrzej Jerzy,24,"2,34"
2011,senat,201110,sokólski,Gmina Szudziałowo,Mironowicz,Mikołaj,168,"16,41"
2011,senat,201110,sokólski,Gmina Szudziałowo,Zagórski,Marek Tadeusz,406,"39,65"
2011,senat,201110,sokólski,Gmina Szudziałowo,Żyliński,Wiesław,149,"14,55"
2011,senat,201201,suwalski,Gmina Bakałarzewo,Bagiński,Mieczysław s. Stanisława,218,"24,36"
2011,senat,201201,suwalski,Gmina Bakałarzewo,Bagiński,Mieczysław s. Tomasza,26,"2,91"
2011,senat,201201,suwalski,Gmina Bakałarzewo,Chojnowska-Piątkowska,Wioletta Anna,135,"15,08"
2011,senat,201201,suwalski,Gmina Bakałarzewo,Lewoc,Leszek,76,"8,49"
2011,senat,201201,suwalski,Gmina Bakałarzewo,Paszkowski,Bohdan Józef,168,"18,77"
2011,senat,201201,suwalski,Gmina Bakałarzewo,Sieńko,Adam,272,"30,39"
2011,senat,201202,suwalski,Gmina Filipów,Bagiński,Mieczysław s. Stanisława,299,"25,98"
2011,senat,201202,suwalski,Gmina Filipów,Bagiński,Mieczysław s. Tomasza,50,"4,34"
2011,senat,201202,suwalski,Gmina Filipów,Chojnowska-Piątkowska,Wioletta Anna,107,"9,30"
2011,senat,201202,suwalski,Gmina Filipów,Lewoc,Leszek,62,"5,39"
2011,senat,201202,suwalski,Gmina Filipów,Paszkowski,Bohdan Józef,406,"35,27"
2011,senat,201202,suwalski,Gmina Filipów,Sieńko,Adam,227,"19,72"
2011,senat,201203,suwalski,Gmina Jeleniewo,Bagiński,Mieczysław s. Stanisława,260,"27,03"
2011,senat,201203,suwalski,Gmina Jeleniewo,Bagiński,Mieczysław s. Tomasza,52,"5,41"
2011,senat,201203,suwalski,Gmina Jeleniewo,Chojnowska-Piątkowska,Wioletta Anna,113,"11,75"
2011,senat,201203,suwalski,Gmina Jeleniewo,Lewoc,Leszek,63,"6,55"
2011,senat,201203,suwalski,Gmina Jeleniewo,Paszkowski,Bohdan Józef,264,"27,44"
2011,senat,201203,suwalski,Gmina Jeleniewo,Sieńko,Adam,210,"21,83"
2011,senat,201204,suwalski,Gmina Przerośl,Bagiński,Mieczysław s. Stanisława,241,"31,10"
2011,senat,201204,suwalski,Gmina Przerośl,Bagiński,Mieczysław s. Tomasza,40,"5,16"
2011,senat,201204,suwalski,Gmina Przerośl,Chojnowska-Piątkowska,Wioletta Anna,55,"7,10"
2011,senat,201204,suwalski,Gmina Przerośl,Lewoc,Leszek,71,"9,16"
2011,senat,201204,suwalski,Gmina Przerośl,Paszkowski,Bohdan Józef,251,"32,39"
2011,senat,201204,suwalski,Gmina Przerośl,Sieńko,Adam,117,"15,10"
2011,senat,201205,suwalski,Gmina Raczki,Bagiński,Mieczysław s. Stanisława,405,"21,27"
2011,senat,201205,suwalski,Gmina Raczki,Bagiński,Mieczysław s. Tomasza,97,"5,09"
2011,senat,201205,suwalski,Gmina Raczki,Chojnowska-Piątkowska,Wioletta Anna,162,"8,51"
2011,senat,201205,suwalski,Gmina Raczki,Lewoc,Leszek,90,"4,73"
2011,senat,201205,suwalski,Gmina Raczki,Paszkowski,Bohdan Józef,665,"34,93"
2011,senat,201205,suwalski,Gmina Raczki,Sieńko,Adam,485,"25,47"
2011,senat,201206,suwalski,Gmina Rutka-Tartak,Bagiński,Mieczysław s. Stanisława,243,"30,11"
2011,senat,201206,suwalski,Gmina Rutka-Tartak,Bagiński,Mieczysław s. Tomasza,45,"5,58"
2011,senat,201206,suwalski,Gmina Rutka-Tartak,Chojnowska-Piątkowska,Wioletta Anna,104,"12,89"
2011,senat,201206,suwalski,Gmina Rutka-Tartak,Lewoc,Leszek,33,"4,09"
2011,senat,201206,suwalski,Gmina Rutka-Tartak,Paszkowski,Bohdan Józef,233,"28,87"
2011,senat,201206,suwalski,Gmina Rutka-Tartak,Sieńko,Adam,149,"18,46"
2011,senat,201207,suwalski,Gmina Suwałki,Bagiński,Mieczysław s. Stanisława,424,"18,61"
2011,senat,201207,suwalski,Gmina Suwałki,Bagiński,Mieczysław s. Tomasza,86,"3,78"
2011,senat,201207,suwalski,Gmina Suwałki,Chojnowska-Piątkowska,Wioletta Anna,234,"10,27"
2011,senat,201207,suwalski,Gmina Suwałki,Lewoc,Leszek,167,"7,33"
2011,senat,201207,suwalski,Gmina Suwałki,Paszkowski,Bohdan Józef,651,"28,58"
2011,senat,201207,suwalski,Gmina Suwałki,Sieńko,Adam,716,"31,43"
2011,senat,201208,suwalski,Gmina Szypliszki,Bagiński,Mieczysław s. Stanisława,309,"28,12"
2011,senat,201208,suwalski,Gmina Szypliszki,Bagiński,Mieczysław s. Tomasza,59,"5,37"
2011,senat,201208,suwalski,Gmina Szypliszki,Chojnowska-Piątkowska,Wioletta Anna,116,"10,56"
2011,senat,201208,suwalski,Gmina Szypliszki,Lewoc,Leszek,81,"7,37"
2011,senat,201208,suwalski,Gmina Szypliszki,Paszkowski,Bohdan Józef,252,"22,93"
2011,senat,201208,suwalski,Gmina Szypliszki,Sieńko,Adam,282,"25,66"
2011,senat,201209,suwalski,Gmina Wiżajny,Bagiński,Mieczysław s. Stanisława,240,"29,48"
2011,senat,201209,suwalski,Gmina Wiżajny,Bagiński,Mieczysław s. Tomasza,52,"6,39"
2011,senat,201209,suwalski,Gmina Wiżajny,Chojnowska-Piątkowska,Wioletta Anna,89,"10,93"
2011,senat,201209,suwalski,Gmina Wiżajny,Lewoc,Leszek,50,"6,14"
2011,senat,201209,suwalski,Gmina Wiżajny,Paszkowski,Bohdan Józef,196,"24,08"
2011,senat,201209,suwalski,Gmina Wiżajny,Sieńko,Adam,187,"22,97"
2011,senat,201301,wysokomazowiecki,Miasto Wysokie Mazowieckie,Cimoszewicz,Włodzimierz,2 003,"51,29"
2011,senat,201301,wysokomazowiecki,Miasto Wysokie Mazowieckie,Dobrzyński,Jan,1 640,"42,00"
2011,senat,201301,wysokomazowiecki,Miasto Wysokie Mazowieckie,Janowski,Mikołaj,262,"6,71"
2011,senat,201302,wysokomazowiecki,Gmina Ciechanowiec,Cimoszewicz,Włodzimierz,1 091,"35,27"
2011,senat,201302,wysokomazowiecki,Gmina Ciechanowiec,Dobrzyński,Jan,1 556,"50,31"
2011,senat,201302,wysokomazowiecki,Gmina Ciechanowiec,Janowski,Mikołaj,446,"14,42"
2011,senat,201303,wysokomazowiecki,Gmina Czyżew,Cimoszewicz,Włodzimierz,897,"35,37"
2011,senat,201303,wysokomazowiecki,Gmina Czyżew,Dobrzyński,Jan,1 320,"52,05"
2011,senat,201303,wysokomazowiecki,Gmina Czyżew,Janowski,Mikołaj,319,"12,58"
2011,senat,201304,wysokomazowiecki,Gmina Klukowo,Cimoszewicz,Włodzimierz,327,"17,88"
2011,senat,201304,wysokomazowiecki,Gmina Klukowo,Dobrzyński,Jan,1 187,"64,90"
2011,senat,201304,wysokomazowiecki,Gmina Klukowo,Janowski,Mikołaj,315,"17,22"
2011,senat,201305,wysokomazowiecki,Gmina Kobylin-Borzymy,Cimoszewicz,Włodzimierz,215,"17,04"
2011,senat,201305,wysokomazowiecki,Gmina Kobylin-Borzymy,Dobrzyński,Jan,914,"72,42"
2011,senat,201305,wysokomazowiecki,Gmina Kobylin-Borzymy,Janowski,Mikołaj,133,"10,54"
2011,senat,201306,wysokomazowiecki,Gmina Kulesze Kościelne,Cimoszewicz,Włodzimierz,177,"13,11"
2011,senat,201306,wysokomazowiecki,Gmina Kulesze Kościelne,Dobrzyński,Jan,1 043,"77,26"
2011,senat,201306,wysokomazowiecki,Gmina Kulesze Kościelne,Janowski,Mikołaj,130,"9,63"
2011,senat,201307,wysokomazowiecki,Gmina Nowe Piekuty,Cimoszewicz,Włodzimierz,297,"18,23"
2011,senat,201307,wysokomazowiecki,Gmina Nowe Piekuty,Dobrzyński,Jan,1 083,"66,48"
2011,senat,201307,wysokomazowiecki,Gmina Nowe Piekuty,Janowski,Mikołaj,249,"15,29"
2011,senat,201308,wysokomazowiecki,Gmina Sokoły,Cimoszewicz,Włodzimierz,489,"21,08"
2011,senat,201308,wysokomazowiecki,Gmina Sokoły,Dobrzyński,Jan,1 625,"70,04"
2011,senat,201308,wysokomazowiecki,Gmina Sokoły,Janowski,Mikołaj,206,"8,88"
2011,senat,201309,wysokomazowiecki,Gmina Szepietowo,Cimoszewicz,Włodzimierz,957,"34,49"
2011,senat,201309,wysokomazowiecki,Gmina Szepietowo,Dobrzyński,Jan,1 449,"52,22"
2011,senat,201309,wysokomazowiecki,Gmina Szepietowo,Janowski,Mikołaj,369,"13,30"
2011,senat,201310,wysokomazowiecki,Gmina Wysokie Mazowieckie,Cimoszewicz,Włodzimierz,501,"27,04"
2011,senat,201310,wysokomazowiecki,Gmina Wysokie Mazowieckie,Dobrzyński,Jan,1 074,"57,96"
2011,senat,201310,wysokomazowiecki,Gmina Wysokie Mazowieckie,Janowski,Mikołaj,278,"15,00"
2011,senat,201401,zambrowski,Miasto Zambrów,Bagiński,Mieczysław s. Stanisława,992,"13,32"
2011,senat,201401,zambrowski,Miasto Zambrów,Bagiński,Mieczysław s. Tomasza,131,"1,76"
2011,senat,201401,zambrowski,Miasto Zambrów,Chojnowska-Piątkowska,Wioletta Anna,1 050,"14,10"
2011,senat,201401,zambrowski,Miasto Zambrów,Lewoc,Leszek,81,"1,09"
2011,senat,201401,zambrowski,Miasto Zambrów,Paszkowski,Bohdan Józef,2 949,"39,60"
2011,senat,201401,zambrowski,Miasto Zambrów,Sieńko,Adam,2 244,"30,13"
2011,senat,201402,zambrowski,Gmina Kołaki Kościelne,Bagiński,Mieczysław s. Stanisława,259,"25,37"
2011,senat,201402,zambrowski,Gmina Kołaki Kościelne,Bagiński,Mieczysław s. Tomasza,27,"2,64"
2011,senat,201402,zambrowski,Gmina Kołaki Kościelne,Chojnowska-Piątkowska,Wioletta Anna,36,"3,53"
2011,senat,201402,zambrowski,Gmina Kołaki Kościelne,Lewoc,Leszek,8,"0,78"
2011,senat,201402,zambrowski,Gmina Kołaki Kościelne,Paszkowski,Bohdan Józef,640,"62,68"
2011,senat,201402,zambrowski,Gmina Kołaki Kościelne,Sieńko,Adam,51,"5,00"
2011,senat,201403,zambrowski,Gmina Rutki,Bagiński,Mieczysław s. Stanisława,490,"24,29"
2011,senat,201403,zambrowski,Gmina Rutki,Bagiński,Mieczysław s. Tomasza,94,"4,66"
2011,senat,201403,zambrowski,Gmina Rutki,Chojnowska-Piątkowska,Wioletta Anna,160,"7,93"
2011,senat,201403,zambrowski,Gmina Rutki,Lewoc,Leszek,42,"2,08"
2011,senat,201403,zambrowski,Gmina Rutki,Paszkowski,Bohdan Józef,967,"47,94"
2011,senat,201403,zambrowski,Gmina Rutki,Sieńko,Adam,264,"13,09"
2011,senat,201404,zambrowski,Gmina Szumowo,Bagiński,Mieczysław s. Stanisława,633,"36,74"
2011,senat,201404,zambrowski,Gmina Szumowo,Bagiński,Mieczysław s. Tomasza,70,"4,06"
2011,senat,201404,zambrowski,Gmina Szumowo,Chojnowska-Piątkowska,Wioletta Anna,113,"6,56"
2011,senat,201404,zambrowski,Gmina Szumowo,Lewoc,Leszek,9,"0,52"
2011,senat,201404,zambrowski,Gmina Szumowo,Paszkowski,Bohdan Józef,730,"42,37"
2011,senat,201404,zambrowski,Gmina Szumowo,Sieńko,Adam,168,"9,75"
2011,senat,201405,zambrowski,Gmina Zambrów,Bagiński,Mieczysław s. Stanisława,856,"26,06"
2011,senat,201405,zambrowski,Gmina Zambrów,Bagiński,Mieczysław s. Tomasza,124,"3,77"
2011,senat,201405,zambrowski,Gmina Zambrów,Chojnowska-Piątkowska,Wioletta Anna,269,"8,19"
2011,senat,201405,zambrowski,Gmina Zambrów,Lewoc,Leszek,55,"1,67"
2011,senat,201405,zambrowski,Gmina Zambrów,Paszkowski,Bohdan Józef,1 490,"45,36"
2011,senat,201405,zambrowski,Gmina Zambrów,Sieńko,Adam,491,"14,95"
2011,senat,206101,Białystok,Miasto Białystok,Arłukowicz,Tadeusz,58 531,"46,54"
2011,senat,206101,Białystok,Miasto Białystok,Grabowski,Andrzej Jerzy,3 301,"2,63"
2011,senat,206101,Białystok,Miasto Białystok,Mironowicz,Mikołaj,17 173,"13,66"
2011,senat,206101,Białystok,Miasto Białystok,Zagórski,Marek Tadeusz,40 269,"32,02"
2011,senat,206101,Białystok,Miasto Białystok,Żyliński,Wiesław,6 478,"5,15"
2011,senat,206201,Łomża,Miasto Łomża,Bagiński,Mieczysław s. Stanisława,5 885,"25,67"
2011,senat,206201,Łomża,Miasto Łomża,Bagiński,Mieczysław s. Tomasza,614,"2,68"
2011,senat,206201,Łomża,Miasto Łomża,Chojnowska-Piątkowska,Wioletta Anna,2 251,"9,82"
2011,senat,206201,Łomża,Miasto Łomża,Lewoc,Leszek,363,"1,58"
2011,senat,206201,Łomża,Miasto Łomża,Paszkowski,Bohdan Józef,8 085,"35,27"
2011,senat,206201,Łomża,Miasto Łomża,Sieńko,Adam,5 728,"24,98"
2011,senat,206301,Suwałki,Miasto Suwałki,Bagiński,Mieczysław s. Stanisława,1 605,"6,74"
2011,senat,206301,Suwałki,Miasto Suwałki,Bagiński,Mieczysław s. Tomasza,488,"2,05"
2011,senat,206301,Suwałki,Miasto Suwałki,Chojnowska-Piątkowska,Wioletta Anna,3 339,"14,02"
2011,senat,206301,Suwałki,Miasto Suwałki,Lewoc,Leszek,2 872,"12,06"
2011,senat,206301,Suwałki,Miasto Suwałki,Paszkowski,Bohdan Józef,6 520,"27,37"
2011,senat,206301,Suwałki,Miasto Suwałki,Sieńko,Adam,8 994,"37,76"
2011,senat,220101,bytowski,Gmina Borzytuchom,Gierszewska,Joanna Katarzyna,49,"5,40"
2011,senat,220101,bytowski,Gmina Borzytuchom,Łoś,Remigiusz,56,"6,17"
2011,senat,220101,bytowski,Gmina Borzytuchom,Talewski,Zbigniew Kazimierz,46,"5,07"
2011,senat,220101,bytowski,Gmina Borzytuchom,Wasielewski,Dariusz Jacek,108,"11,89"
2011,senat,220101,bytowski,Gmina Borzytuchom,Zaborowski,Roman,649,"71,48"
2011,senat,220102,bytowski,Gmina Bytów,Gierszewska,Joanna Katarzyna,424,"4,74"
2011,senat,220102,bytowski,Gmina Bytów,Łoś,Remigiusz,454,"5,07"
2011,senat,220102,bytowski,Gmina Bytów,Talewski,Zbigniew Kazimierz,226,"2,52"
2011,senat,220102,bytowski,Gmina Bytów,Wasielewski,Dariusz Jacek,1 630,"18,21"
2011,senat,220102,bytowski,Gmina Bytów,Zaborowski,Roman,6 217,"69,46"
2011,senat,220103,bytowski,Gmina Czarna Dąbrówka,Gierszewska,Joanna Katarzyna,143,"8,49"
2011,senat,220103,bytowski,Gmina Czarna Dąbrówka,Łoś,Remigiusz,141,"8,37"
2011,senat,220103,bytowski,Gmina Czarna Dąbrówka,Talewski,Zbigniew Kazimierz,91,"5,40"
2011,senat,220103,bytowski,Gmina Czarna Dąbrówka,Wasielewski,Dariusz Jacek,387,"22,98"
2011,senat,220103,bytowski,Gmina Czarna Dąbrówka,Zaborowski,Roman,922,"54,75"
2011,senat,220104,bytowski,Gmina Kołczygłowy,Gierszewska,Joanna Katarzyna,80,"6,99"
2011,senat,220104,bytowski,Gmina Kołczygłowy,Łoś,Remigiusz,134,"11,70"
2011,senat,220104,bytowski,Gmina Kołczygłowy,Talewski,Zbigniew Kazimierz,82,"7,16"
2011,senat,220104,bytowski,Gmina Kołczygłowy,Wasielewski,Dariusz Jacek,160,"13,97"
2011,senat,220104,bytowski,Gmina Kołczygłowy,Zaborowski,Roman,689,"60,17"
2011,senat,220105,bytowski,Gmina Lipnica,Gierszewska,Joanna Katarzyna,105,"5,92"
2011,senat,220105,bytowski,Gmina Lipnica,Łoś,Remigiusz,64,"3,61"
2011,senat,220105,bytowski,Gmina Lipnica,Talewski,Zbigniew Kazimierz,515,"29,01"
2011,senat,220105,bytowski,Gmina Lipnica,Wasielewski,Dariusz Jacek,481,"27,10"
2011,senat,220105,bytowski,Gmina Lipnica,Zaborowski,Roman,610,"34,37"
2011,senat,220106,bytowski,Gmina Miastko,Gierszewska,Joanna Katarzyna,401,"6,85"
2011,senat,220106,bytowski,Gmina Miastko,Łoś,Remigiusz,610,"10,42"
2011,senat,220106,bytowski,Gmina Miastko,Talewski,Zbigniew Kazimierz,331,"5,66"
2011,senat,220106,bytowski,Gmina Miastko,Wasielewski,Dariusz Jacek,993,"16,97"
2011,senat,220106,bytowski,Gmina Miastko,Zaborowski,Roman,3 518,"60,11"
2011,senat,220107,bytowski,Gmina Parchowo,Gierszewska,Joanna Katarzyna,95,"7,13"
2011,senat,220107,bytowski,Gmina Parchowo,Łoś,Remigiusz,69,"5,18"
2011,senat,220107,bytowski,Gmina Parchowo,Talewski,Zbigniew Kazimierz,59,"4,43"
2011,senat,220107,bytowski,Gmina Parchowo,Wasielewski,Dariusz Jacek,343,"25,75"
2011,senat,220107,bytowski,Gmina Parchowo,Zaborowski,Roman,766,"57,51"
2011,senat,220108,bytowski,Gmina Studzienice,Gierszewska,Joanna Katarzyna,78,"6,17"
2011,senat,220108,bytowski,Gmina Studzienice,Łoś,Remigiusz,89,"7,04"
2011,senat,220108,bytowski,Gmina Studzienice,Talewski,Zbigniew Kazimierz,62,"4,91"
2011,senat,220108,bytowski,Gmina Studzienice,Wasielewski,Dariusz Jacek,257,"20,33"
2011,senat,220108,bytowski,Gmina Studzienice,Zaborowski,Roman,778,"61,55"
2011,senat,220109,bytowski,Gmina Trzebielino,Gierszewska,Joanna Katarzyna,70,"6,81"
2011,senat,220109,bytowski,Gmina Trzebielino,Łoś,Remigiusz,124,"12,06"
2011,senat,220109,bytowski,Gmina Trzebielino,Talewski,Zbigniew Kazimierz,72,"7,00"
2011,senat,220109,bytowski,Gmina Trzebielino,Wasielewski,Dariusz Jacek,174,"16,93"
2011,senat,220109,bytowski,Gmina Trzebielino,Zaborowski,Roman,588,"57,20"
2011,senat,220110,bytowski,Gmina Tuchomie,Gierszewska,Joanna Katarzyna,88,"8,08"
2011,senat,220110,bytowski,Gmina Tuchomie,Łoś,Remigiusz,70,"6,43"
2011,senat,220110,bytowski,Gmina Tuchomie,Talewski,Zbigniew Kazimierz,113,"10,38"
2011,senat,220110,bytowski,Gmina Tuchomie,Wasielewski,Dariusz Jacek,197,"18,09"
2011,senat,220110,bytowski,Gmina Tuchomie,Zaborowski,Roman,621,"57,02"
2011,senat,220201,chojnicki,Miasto Chojnice,Gierszewska,Joanna Katarzyna,3 141,"19,73"
2011,senat,220201,chojnicki,Miasto Chojnice,Łoś,Remigiusz,1 505,"9,45"
2011,senat,220201,chojnicki,Miasto Chojnice,Talewski,Zbigniew Kazimierz,614,"3,86"
2011,senat,220201,chojnicki,Miasto Chojnice,Wasielewski,Dariusz Jacek,3 188,"20,02"
2011,senat,220201,chojnicki,Miasto Chojnice,Zaborowski,Roman,7 474,"46,94"
2011,senat,220202,chojnicki,Gmina Brusy,Gierszewska,Joanna Katarzyna,915,"18,10"
2011,senat,220202,chojnicki,Gmina Brusy,Łoś,Remigiusz,375,"7,42"
2011,senat,220202,chojnicki,Gmina Brusy,Talewski,Zbigniew Kazimierz,359,"7,10"
2011,senat,220202,chojnicki,Gmina Brusy,Wasielewski,Dariusz Jacek,1 732,"34,27"
2011,senat,220202,chojnicki,Gmina Brusy,Zaborowski,Roman,1 673,"33,10"
2011,senat,220203,chojnicki,Gmina Chojnice,Gierszewska,Joanna Katarzyna,1 079,"20,10"
2011,senat,220203,chojnicki,Gmina Chojnice,Łoś,Remigiusz,628,"11,70"
2011,senat,220203,chojnicki,Gmina Chojnice,Talewski,Zbigniew Kazimierz,288,"5,37"
2011,senat,220203,chojnicki,Gmina Chojnice,Wasielewski,Dariusz Jacek,1 173,"21,85"
2011,senat,220203,chojnicki,Gmina Chojnice,Zaborowski,Roman,2 200,"40,98"
2011,senat,220204,chojnicki,Gmina Czersk,Gierszewska,Joanna Katarzyna,982,"14,29"
2011,senat,220204,chojnicki,Gmina Czersk,Łoś,Remigiusz,558,"8,12"
2011,senat,220204,chojnicki,Gmina Czersk,Talewski,Zbigniew Kazimierz,917,"13,35"
2011,senat,220204,chojnicki,Gmina Czersk,Wasielewski,Dariusz Jacek,1 892,"27,54"
2011,senat,220204,chojnicki,Gmina Czersk,Zaborowski,Roman,2 522,"36,70"
2011,senat,220205,chojnicki,Gmina Konarzyny,Gierszewska,Joanna Katarzyna,121,"14,92"
2011,senat,220205,chojnicki,Gmina Konarzyny,Łoś,Remigiusz,115,"14,18"
2011,senat,220205,chojnicki,Gmina Konarzyny,Talewski,Zbigniew Kazimierz,164,"20,22"
2011,senat,220205,chojnicki,Gmina Konarzyny,Wasielewski,Dariusz Jacek,164,"20,22"
2011,senat,220205,chojnicki,Gmina Konarzyny,Zaborowski,Roman,247,"30,46"
2011,senat,220301,człuchowski,Miasto Człuchów,Gierszewska,Joanna Katarzyna,541,"9,72"
2011,senat,220301,człuchowski,Miasto Człuchów,Łoś,Remigiusz,790,"14,19"
2011,senat,220301,człuchowski,Miasto Człuchów,Talewski,Zbigniew Kazimierz,246,"4,42"
2011,senat,220301,człuchowski,Miasto Człuchów,Wasielewski,Dariusz Jacek,913,"16,40"
2011,senat,220301,człuchowski,Miasto Człuchów,Zaborowski,Roman,3 077,"55,27"
2011,senat,220302,człuchowski,Gmina Czarne,Gierszewska,Joanna Katarzyna,452,"11,93"
2011,senat,220302,człuchowski,Gmina Czarne,Łoś,Remigiusz,576,"15,20"
2011,senat,220302,człuchowski,Gmina Czarne,Talewski,Zbigniew Kazimierz,256,"6,76"
2011,senat,220302,człuchowski,Gmina Czarne,Wasielewski,Dariusz Jacek,604,"15,94"
2011,senat,220302,człuchowski,Gmina Czarne,Zaborowski,Roman,1 901,"50,17"
2011,senat,220303,człuchowski,Gmina Człuchów,Gierszewska,Joanna Katarzyna,349,"13,77"
2011,senat,220303,człuchowski,Gmina Człuchów,Łoś,Remigiusz,447,"17,64"
2011,senat,220303,człuchowski,Gmina Człuchów,Talewski,Zbigniew Kazimierz,168,"6,63"
2011,senat,220303,człuchowski,Gmina Człuchów,Wasielewski,Dariusz Jacek,482,"19,02"
2011,senat,220303,człuchowski,Gmina Człuchów,Zaborowski,Roman,1 088,"42,94"
2011,senat,220304,człuchowski,Gmina Debrzno,Gierszewska,Joanna Katarzyna,287,"11,39"
2011,senat,220304,człuchowski,Gmina Debrzno,Łoś,Remigiusz,485,"19,25"
2011,senat,220304,człuchowski,Gmina Debrzno,Talewski,Zbigniew Kazimierz,217,"8,61"
2011,senat,220304,człuchowski,Gmina Debrzno,Wasielewski,Dariusz Jacek,355,"14,09"
2011,senat,220304,człuchowski,Gmina Debrzno,Zaborowski,Roman,1 175,"46,65"
2011,senat,220305,człuchowski,Gmina Koczała,Gierszewska,Joanna Katarzyna,71,"6,86"
2011,senat,220305,człuchowski,Gmina Koczała,Łoś,Remigiusz,127,"12,27"
2011,senat,220305,człuchowski,Gmina Koczała,Talewski,Zbigniew Kazimierz,88,"8,50"
2011,senat,220305,człuchowski,Gmina Koczała,Wasielewski,Dariusz Jacek,130,"12,56"
2011,senat,220305,człuchowski,Gmina Koczała,Zaborowski,Roman,619,"59,81"
2011,senat,220306,człuchowski,Gmina Przechlewo,Gierszewska,Joanna Katarzyna,216,"11,51"
2011,senat,220306,człuchowski,Gmina Przechlewo,Łoś,Remigiusz,240,"12,79"
2011,senat,220306,człuchowski,Gmina Przechlewo,Talewski,Zbigniew Kazimierz,169,"9,00"
2011,senat,220306,człuchowski,Gmina Przechlewo,Wasielewski,Dariusz Jacek,237,"12,63"
2011,senat,220306,człuchowski,Gmina Przechlewo,Zaborowski,Roman,1 015,"54,08"
2011,senat,220307,człuchowski,Gmina Rzeczenica,Gierszewska,Joanna Katarzyna,122,"12,44"
2011,senat,220307,człuchowski,Gmina Rzeczenica,Łoś,Remigiusz,145,"14,78"
2011,senat,220307,człuchowski,Gmina Rzeczenica,Talewski,Zbigniew Kazimierz,64,"6,52"
2011,senat,220307,człuchowski,Gmina Rzeczenica,Wasielewski,Dariusz Jacek,196,"19,98"
2011,senat,220307,człuchowski,Gmina Rzeczenica,Zaborowski,Roman,454,"46,28"
2011,senat,220401,gdański,Miasto Pruszcz Gdański,Adamowicz,Dariusz,1 273,"10,91"
2011,senat,220401,gdański,Miasto Pruszcz Gdański,Grzyb,Andrzej Stefan,5 906,"50,60"
